dataset,seq,frame,class,track_id,gt_id_new,old_hid,no_box,top1,top2,margin,cos_theta,v_obs_norm,occlusion,swap_A,swap_B
SportsMOT,V078,196,S_c,3480,15,3459,0,0.031833,0.000000,0.031833,,,0.090306,0.908291,-0.908784
SportsMOT,V078,205,S_c,3481,20,3475,0,0.000000,0.000000,0.000000,,,0.000000,0.846757,-0.975602
SportsMOT,V078,220,S_c,3482,19,3474,0,0.000000,0.000000,0.000000,,,0.000000,0.929206,-0.966399
SportsMOT,V078,298,S_r,3483,18,3473,0,0.851157,0.000000,0.851157,,0.009379,0.000000,-1.825984,-1.825984
SportsMOT,V078,431,S_c,3498,10,3458,0,0.000000,0.000000,0.000000,,,0.000000,0.898183,-0.975005
SportsMOT,V079,158,S_r,3506,5,3501,0,0.649786,0.475397,0.174389,-0.928671,0.102792,0.000000,-0.174389,-0.174389
SportsMOT,V079,159,S_c,3520,11,3506,0,0.084655,0.000000,0.084655,,,0.526823,0.437515,-1.024141
SportsMOT,V079,172,S_c,3521,3,3499,0,0.000000,0.000000,0.000000,,,0.000000,0.973681,-0.914584
SportsMOT,V079,174,S_c,3522,4,3502,0,0.000000,0.000000,0.000000,,,0.000000,0.494046,-0.971922
SportsMOT,V079,186,S_c,3523,1,3510,0,0.000000,0.000000,0.000000,,,0.000000,0.911108,-0.916667
SportsMOT,V079,216,S_c,3525,15,3518,0,0.000000,0.000000,0.000000,,,0.000000,0.908140,-0.930472
SportsMOT,V079,236,S_c,3526,14,3516,0,0.000000,0.000000,0.000000,,,0.000000,0.978180,-0.971247
SportsMOT,V079,239,S_c,3527,4,3522,0,0.000000,0.000000,0.000000,,,0.000000,0.887940,-0.925938
SportsMOT,V079,244,S_r,3506,11,3520,0,0.465780,0.441366,0.024415,0.735843,0.387202,0.000000,-0.024415,-0.024415
SportsMOT,V079,245,S_c,3528,17,3519,0,0.000000,0.000000,0.000000,,,0.000000,0.872026,-0.906231
SportsMOT,V079,248,S_c,3538,16,3517,0,0.000000,0.000000,0.000000,,,0.000000,0.928745,-0.958820
SportsMOT,V079,250,S_h,3508,10,3511,0,0.000000,0.000000,0.000000,,,0.000000,0.801498,-0.968071
SportsMOT,V079,252,S_h,3503,9,3508,0,0.000000,0.000000,0.000000,,,0.000000,0.905542,-0.973250
SportsMOT,V079,260,S_c,3595,17,3519,0,0.000000,0.000000,0.000000,,,0.000000,0.861654,-0.891034
SportsMOT,V079,263,S_c,3604,18,3528,0,0.000000,0.000000,0.000000,,,0.000000,0.887538,-0.906927
SportsMOT,V079,268,S_c,3609,10,3511,0,0.000000,0.000000,0.000000,,,0.000000,0.798860,-0.968886
SportsMOT,V079,269,S_c,3610,13,3513,0,0.000000,0.000000,0.000000,,,0.000000,0.559202,-0.948550
SportsMOT,V079,318,S_c,3611,10,3609,0,0.000000,0.000000,0.000000,,,0.000000,0.974379,-0.969240
SportsMOT,V079,332,S_c,3612,8,3503,0,0.000000,0.000000,0.000000,,,0.000000,0.762251,-0.950576
SportsMOT,V079,333,S_r,3612,9,3503,0,0.564398,0.000000,0.564398,,0.059960,0.000000,-1.544780,-1.544780
SportsMOT,V079,334,S_c,3613,8,3503,0,0.000000,0.000000,0.000000,,,0.212405,0.036850,-0.940253
SportsMOT,V079,347,S_c,3614,3,3521,0,0.000000,0.000000,0.000000,,,0.000000,0.950689,-0.940315
SportsMOT,V079,356,S_c,3615,11,3506,0,0.000000,0.000000,0.000000,,,0.000000,0.943463,-0.889086
SportsMOT,V079,362,S_c,3616,5,3506,0,0.000000,0.000000,0.000000,,,0.000000,0.900669,-0.978672
SportsMOT,V079,423,S_r,3617,12,3509,0,0.827229,0.000000,0.827229,,0.021473,0.000000,-1.782257,-1.782257
SportsMOT,V079,543,S_c,3618,14,3526,0,0.000000,0.000000,0.000000,,,0.000000,0.950089,-0.972640
SportsMOT,V079,586,S_c,3619,3,3614,0,0.000000,0.000000,0.000000,,,0.000000,0.944853,-0.975984
SportsMOT,V079,605,S_c,3620,13,3610,0,0.000000,0.000000,0.000000,,,0.000000,0.946339,-0.986505
SportsMOT,V079,627,S_c,3621,9,3612,0,0.000000,0.000000,0.000000,,,0.000000,0.900309,-0.924992
SportsMOT,V080,146,S_c,3670,2,3622,0,0.000000,0.000000,0.000000,,,0.000000,0.929975,-0.867753
SportsMOT,V080,148,S_h,3634,9,3631,0,0.000000,0.000000,0.000000,,,0.000000,0.919908,-0.971734
SportsMOT,V080,148,S_c,3679,12,3635,0,0.000000,0.000000,0.000000,,,0.000000,0.919908,-0.971734
SportsMOT,V080,150,S_c,3685,13,3626,0,0.000000,0.000000,0.000000,,,0.000000,0.929210,-0.911583
SportsMOT,V080,212,S_c,3687,6,3630,0,0.000000,0.000000,0.000000,,,0.000000,0.983832,-0.951606
SportsMOT,V080,282,S_c,3689,1,3625,0,0.000000,0.000000,0.000000,,,0.000000,0.908783,-0.891590
SportsMOT,V080,289,S_c,3702,18,3638,0,0.000000,0.000000,0.000000,,,0.000000,0.886324,-0.908813
SportsMOT,V080,291,S_c,3705,16,3636,0,0.000000,0.000000,0.000000,,,0.000000,0.906193,-0.952929
SportsMOT,V081,81,S_c,3729,7,3713,0,0.000000,0.000000,0.000000,,,0.000000,0.883677,-0.833772
SportsMOT,V081,166,S_c,3742,10,3719,0,0.000000,0.000000,0.000000,,,0.000000,0.969926,-0.991157
SportsMOT,V081,168,S_c,3751,4,3714,0,0.000000,0.000000,0.000000,,,0.000000,0.805910,-0.869746
SportsMOT,V081,168,S_c,3748,5,3715,0,0.000000,0.000000,0.000000,,,0.000000,0.805910,-0.869746
SportsMOT,V081,184,S_c,3783,2,3718,0,0.000000,0.000000,0.000000,,,0.000000,0.798612,-0.899609
SportsMOT,V081,185,S_c,3788,1,3721,0,0.000000,0.000000,0.000000,,,0.000000,0.399274,-0.886417
SportsMOT,V081,187,S_c,3791,1,3721,0,0.000000,0.000000,0.000000,,,0.000000,0.970043,-0.905468
SportsMOT,V081,190,S_h,3788,3,3724,0,0.000000,0.000000,0.000000,,,0.000000,0.866722,-0.949115
SportsMOT,V081,192,S_c,3804,0,3712,0,0.000000,0.000000,0.000000,,,0.000000,0.975659,-0.874718
SportsMOT,V081,195,S_c,3810,6,3720,0,0.110641,0.000000,0.110641,,,0.228520,0.805769,-0.998715
SportsMOT,V081,196,S_c,3813,11,3722,0,0.000000,0.000000,0.000000,,,0.000000,0.367073,-0.838035
SportsMOT,V081,198,S_c,3817,3,3788,0,0.000000,0.000000,0.000000,,,0.000000,0.800607,-0.946654
SportsMOT,V081,245,S_r,3819,7,3729,0,0.888145,0.101650,0.786496,0.987089,0.063921,0.148016,-1.551762,-1.551762
SportsMOT,V081,314,S_c,3821,11,3813,0,0.000000,0.000000,0.000000,,,0.000000,0.940497,-0.953884
SportsMOT,V081,319,S_c,3822,12,3717,0,0.000000,0.000000,0.000000,,,0.000000,0.987268,-0.937217
SportsMOT,V081,334,S_c,3823,8,3716,0,0.000000,0.000000,0.000000,,,0.000000,0.958854,-0.946634
SportsMOT,V081,339,S_c,3824,17,3728,0,0.000000,0.000000,0.000000,,,0.000000,0.873311,-0.978784
SportsMOT,V081,340,S_c,3825,16,3726,0,0.000000,0.000000,0.000000,,,0.000000,0.353246,-0.965686
SportsMOT,V081,343,S_c,3826,15,3725,0,0.000000,0.000000,0.000000,,,0.000000,0.978566,-0.819085
SportsMOT,V081,348,S_c,3827,18,3727,0,0.000000,0.000000,0.000000,,,0.000000,0.898104,-0.799346
SportsMOT,V081,382,S_c,3828,7,3819,0,0.000000,0.000000,0.000000,,,0.000000,0.943535,-0.948243
SportsMOT,V081,399,S_c,3829,9,3723,0,0.000000,0.000000,0.000000,,,0.000000,0.911855,-0.964233
SportsMOT,V081,453,S_c,3830,4,3751,0,0.000000,0.000000,0.000000,,,0.000000,0.913599,-0.974811
SportsMOT,V081,456,S_c,3831,5,3748,0,0.000000,0.000000,0.000000,,,0.000000,0.904170,-0.960441
SportsMOT,V082,48,S_c,3848,11,3846,0,0.000000,0.000000,0.000000,,,0.000000,0.923736,-0.966609
SportsMOT,V082,90,S_r,3849,11,3848,0,0.870238,0.000000,0.870238,,0.029880,0.000000,-1.795606,-1.795606
SportsMOT,V082,230,S_c,3857,8,3841,0,0.000000,0.000000,0.000000,,,0.000000,0.944668,-0.938690
SportsMOT,V082,257,S_r,3858,7,3833,0,0.918484,0.000000,0.918484,,0.011441,0.000000,-1.855799,-1.855799
SportsMOT,V082,261,S_c,3859,5,3834,0,0.000000,0.000000,0.000000,,,0.000000,0.931789,-0.901853
SportsMOT,V082,377,S_c,3861,16,3851,0,0.000000,0.000000,0.000000,,,0.000000,0.886359,-0.794075
SportsMOT,V082,385,S_c,3880,19,3860,0,0.000000,0.000000,0.000000,,,0.000000,-0.925881,-0.925881
SportsMOT,V082,398,S_h,3853,15,3850,0,0.000000,0.000000,0.000000,,,0.000000,,
SportsMOT,V082,407,S_c,4002,9,3843,1,,,,,,,,
SportsMOT,V082,409,S_c,4016,3,3839,0,0.000000,0.000000,0.000000,,,0.000000,,
SportsMOT,V082,413,S_c,4049,10,3844,0,0.000000,0.000000,0.000000,,,0.000000,0.847282,-0.942615
SportsMOT,V082,414,S_c,4056,10,3844,0,0.000000,0.000000,0.000000,,,0.000000,-0.880225,-0.880225
SportsMOT,V082,415,S_c,4057,6,3838,0,0.000000,0.000000,0.000000,,,0.000000,0.005855,-0.890540
SportsMOT,V082,416,S_c,4065,11,3849,0,0.000000,0.000000,0.000000,,,0.000000,0.000000,-0.399354
SportsMOT,V082,416,S_c,4063,16,3851,0,0.000000,0.000000,0.000000,,,0.000000,0.000000,-0.399354
SportsMOT,V082,417,S_c,4068,4,3842,0,0.000000,0.000000,0.000000,,,0.000000,0.000000,-0.975212
SportsMOT,V082,417,S_c,4071,10,3844,0,0.000000,0.000000,0.000000,,,0.000000,-0.975212,-0.975212
SportsMOT,V082,417,S_c,4069,13,3840,0,0.000000,0.000000,0.000000,,,0.000000,0.000000,-0.975212
SportsMOT,V082,418,S_c,4074,10,3844,0,0.019727,0.000000,0.019727,,,0.000000,-0.019727,-0.958678
SportsMOT,V082,418,S_c,4073,12,3845,0,0.005493,0.000000,0.005493,,,0.140459,0.525622,-0.025220
SportsMOT,V082,418,S_c,4072,15,3850,0,0.000000,0.000000,0.000000,,,0.000000,0.019727,-0.938951
SportsMOT,V082,419,S_c,4075,10,3844,0,0.142499,0.000000,0.142499,,,0.000000,-1.054887,-1.054887
SportsMOT,V082,420,S_c,4076,10,3844,0,0.219938,0.000000,0.219938,,,0.000000,-1.108034,-1.108034
SportsMOT,V082,423,S_c,4079,8,3857,0,0.382785,0.000000,0.382785,,,0.430223,0.396617,-1.254578
SportsMOT,V083,392,S_c,4100,4,4083,0,0.000000,0.000000,0.000000,,,0.000000,0.941606,-0.938174
SportsMOT,V083,421,S_c,4101,2,4084,0,0.000000,0.000000,0.000000,,,0.000000,0.937772,-0.938603
SportsMOT,V083,423,S_c,4102,2,4084,0,0.000000,0.000000,0.000000,,,0.000000,0.878251,-0.834470
SportsMOT,V083,444,S_c,4103,12,4094,0,0.000000,0.000000,0.000000,,,0.000000,0.749191,-0.931401
SportsMOT,V083,448,S_c,4104,5,4087,0,0.038581,0.000000,0.038581,,,0.052367,0.869761,-0.924191
SportsMOT,V083,448,S_c,4105,13,4081,0,0.000000,0.000000,0.000000,,,0.000000,0.908342,-0.885610
SportsMOT,V083,483,S_c,4106,16,4098,0,0.000000,0.000000,0.000000,,,0.000000,0.707373,-0.871036
SportsMOT,V083,501,S_c,4107,10,4090,0,0.000000,0.000000,0.000000,,,0.000000,0.953438,-0.939922
SportsMOT,V083,590,S_r,4103,5,4104,0,0.930358,0.482833,0.447525,0.768221,0.012957,0.648654,-0.952599,-0.952599
SportsMOT,V083,590,S_r,4104,12,4103,0,0.947009,0.441935,0.505074,0.901644,0.026131,0.640745,-0.952599,-0.952599
SportsMOT,V083,611,S_c,4109,0,4080,0,0.000000,0.000000,0.000000,,,0.000000,0.945723,-0.957822
SportsMOT,V083,674,S_c,4110,4,4100,0,0.000000,0.000000,0.000000,,,0.000000,0.933295,-0.811452
SportsMOT,V083,677,S_c,4111,10,4107,0,0.000000,0.000000,0.000000,,,0.000000,0.972941,-0.982668
SportsMOT,V083,699,S_c,4112,15,4097,0,0.000000,0.000000,0.000000,,,0.000000,0.861494,-0.962020
SportsMOT,V083,704,S_r,4113,16,4106,0,0.925716,0.000000,0.925716,,0.021307,0.000000,-1.829606,-1.829606
SportsMOT,V083,718,S_c,4114,6,4086,0,0.000000,0.000000,0.000000,,,0.000000,0.945140,-0.934381
SportsMOT,V083,746,S_c,4116,21,4108,0,0.000000,0.000000,0.000000,,,0.000000,0.908748,-0.949557
SportsMOT,V083,750,S_c,4117,10,4111,0,0.000000,0.000000,0.000000,,,0.000000,0.712255,-0.629483
SportsMOT,V083,750,S_c,4118,11,4092,0,0.000000,0.000000,0.000000,,,0.000000,0.712255,-0.629483
SportsMOT,V083,750,S_c,4121,12,4104,0,0.000000,0.000000,0.000000,,,0.000000,0.712255,-0.629483
SportsMOT,V083,750,S_c,4119,16,4113,0,0.000000,0.000000,0.000000,,,0.000000,0.712255,-0.629483
SportsMOT,V083,750,S_c,4124,21,4116,0,0.000000,0.000000,0.000000,,,0.000000,0.712255,-0.629483
SportsMOT,V083,755,S_c,4142,1,4088,0,0.000000,0.000000,0.000000,,,0.000000,0.618875,-0.666216
SportsMOT,V083,758,S_c,4149,5,4103,0,0.000000,0.000000,0.000000,,,0.000000,0.897917,-0.946225
SportsMOT,V083,760,S_c,4152,6,4114,0,0.000000,0.000000,0.000000,,,0.000000,0.714684,-0.702442
SportsMOT,V083,761,S_c,4154,5,4103,0,0.000000,0.000000,0.000000,,,0.000000,0.379301,-0.894882
SportsMOT,V083,763,S_c,4157,2,4102,0,0.000000,0.000000,0.000000,,,0.000000,0.822441,-0.877402
SportsMOT,V083,767,S_c,4160,2,4102,0,0.000000,0.000000,0.000000,,,0.000000,0.820888,-0.939787
SportsMOT,V083,770,S_c,4161,2,4160,0,0.000000,0.000000,0.000000,,,0.000000,0.812554,-0.691378
SportsMOT,V083,841,S_r,4164,4,4110,0,0.912781,0.112812,0.799969,0.979550,0.083541,0.223183,-1.576761,-1.576761
SportsMOT,V083,875,S_r,4117,6,4152,0,0.914049,0.301226,0.612822,0.948470,0.044141,0.462121,-1.218565,-1.218565
SportsMOT,V083,875,S_r,4152,10,4117,0,0.946307,0.340564,0.605743,0.996838,0.039421,0.487127,-1.218565,-1.218565
SportsMOT,V084,142,S_c,4183,8,4171,0,0.000000,0.000000,0.000000,,,0.000000,0.959735,-0.910822
SportsMOT,V084,142,S_c,4182,11,4176,0,0.000000,0.000000,0.000000,,,0.000000,0.959735,-0.910822
SportsMOT,V084,142,S_c,4184,15,4179,0,0.211943,0.000000,0.211943,,,0.325366,0.574190,-1.171678
SportsMOT,V084,146,S_h,4179,16,4181,0,0.151160,0.000000,0.151160,,,0.000000,-0.151160,-0.151160
SportsMOT,V084,147,S_c,4186,4,4167,0,0.000000,0.000000,0.000000,,,0.067632,0.603610,-0.763239
SportsMOT,V084,147,S_c,4189,9,4168,0,0.029160,0.000000,0.029160,,,0.049371,0.734079,-0.632770
SportsMOT,V084,147,S_c,4187,11,4182,0,0.000000,0.000000,0.000000,,,0.000000,0.603610,-0.763239
SportsMOT,V084,147,S_c,4188,15,4184,0,0.000000,0.000000,0.000000,,,0.000000,0.603610,-0.763239
SportsMOT,V084,148,S_c,4195,12,4177,0,0.000000,0.000000,0.000000,,,0.000000,0.375728,-0.847119
SportsMOT,V084,149,S_c,4199,14,4180,0,0.216844,0.000000,0.216844,,,0.355456,0.675011,-1.177179
SportsMOT,V084,152,S_h,4171,4,4186,0,0.043257,0.000000,0.043257,,,0.152574,0.510458,-0.720268
SportsMOT,V084,152,S_c,4204,12,4195,0,0.000000,0.000000,0.000000,,,0.000000,0.553714,-0.677011
SportsMOT,V084,153,S_c,4210,16,4179,0,0.000000,0.000000,0.000000,,,0.000000,0.423958,-0.321430
SportsMOT,V084,154,S_c,4215,11,4187,0,0.000000,0.000000,0.000000,,,0.000000,0.452526,-0.893813
SportsMOT,V084,157,S_c,4226,11,4215,0,0.000000,0.000000,0.000000,,,0.000000,0.598291,-0.613079
SportsMOT,V084,157,S_c,4228,14,4199,0,0.000000,0.000000,0.000000,,,0.180382,0.598291,-0.613079
SportsMOT,V084,157,S_c,4225,15,4188,0,0.000000,0.000000,0.000000,,,0.139326,0.598291,-0.613079
SportsMOT,V084,162,S_c,4233,10,4169,0,0.000000,0.000000,0.000000,,,0.000000,0.602201,-0.914242
SportsMOT,V084,170,S_c,4238,10,4233,0,0.000000,0.000000,0.000000,,,0.000000,0.805238,-0.956000
SportsMOT,V084,172,S_c,4239,10,4233,0,0.000000,0.000000,0.000000,,,0.000000,0.801718,-0.937048
SportsMOT,V084,255,S_r,4242,2,4165,0,0.934056,0.000000,0.934056,0.999056,0.010614,0.000000,-1.908154,-1.908154
SportsMOT,V084,426,S_c,4244,11,4226,0,0.000000,0.000000,0.000000,,,0.000000,0.980863,-0.957228
SportsMOT,V084,429,S_c,4246,10,4239,0,0.000000,0.000000,0.000000,,,0.000000,0.725785,-0.931867
SportsMOT,V084,446,S_r,4247,3,4174,0,0.736700,0.000000,0.736700,,0.048046,0.000000,-1.604956,-1.604956
SportsMOT,V085,52,S_r,4259,12,4264,0,0.977688,0.452674,0.525015,0.985187,0.030434,0.762684,-0.924528,-0.924528
SportsMOT,V085,52,S_r,4264,14,4259,0,0.895918,0.496404,0.399513,0.992818,0.029982,0.600084,-0.924528,-0.924528
SportsMOT,V085,104,S_c,4265,15,4252,0,0.253410,0.000000,0.253410,,,0.365281,0.602589,-1.193960
SportsMOT,V085,113,S_c,4267,16,4256,0,0.000000,0.000000,0.000000,,,0.000000,0.582457,-0.939987
SportsMOT,V085,120,S_c,4269,14,4264,0,0.000000,0.000000,0.000000,,,0.000000,0.862437,-0.925963
SportsMOT,V085,134,S_c,4271,13,4257,0,0.000000,0.000000,0.000000,,,0.000000,0.851140,-0.977015
SportsMOT,V085,224,S_c,4272,1,4251,0,0.000000,0.000000,0.000000,,,0.000000,0.914399,-0.971600
SportsMOT,V085,279,S_c,4273,4,4248,0,0.000000,0.000000,0.000000,,,0.000000,0.604169,-0.763540
SportsMOT,V085,355,S_c,4274,13,4271,0,0.000000,0.000000,0.000000,,,0.000000,0.934782,-0.921743
SportsMOT,V085,386,S_c,4275,12,4259,0,0.000000,0.000000,0.000000,,,0.000000,0.966740,-0.940472
SportsMOT,V085,438,S_h,4275,8,4258,0,0.434769,0.000000,0.434769,,,0.969147,0.282786,-1.392911
SportsMOT,V085,438,S_r,4258,12,4275,0,0.717555,0.000000,0.717555,,0.106035,0.460566,-0.282786,-1.675697
SportsMOT,V085,470,S_c,4277,0,4263,0,0.000000,0.000000,0.000000,,,0.000000,0.849682,-0.789929
SportsMOT,V085,470,S_r,4262,17,4270,0,0.523589,0.115080,0.408509,0.737705,0.152673,0.298147,-1.138795,-1.138795
SportsMOT,V085,474,S_r,4265,17,4262,0,0.510826,0.127413,0.383413,0.439269,0.286630,0.000000,-0.383413,-0.383413
SportsMOT,V085,475,S_c,4283,10,4262,0,0.091839,0.000000,0.091839,,,0.253493,0.521586,-0.994081
SportsMOT,V085,475,S_c,4281,11,4254,0,0.000000,0.000000,0.000000,,,0.000000,0.728874,-0.902242
SportsMOT,V085,476,S_c,4286,18,4268,0,0.129008,0.073054,0.055953,,,0.281563,0.867887,-0.939653
SportsMOT,V085,479,S_c,4289,17,4265,0,0.288600,0.259022,0.029578,,,0.684211,-0.357031,-0.357031
SportsMOT,V085,480,S_c,4291,18,4286,0,0.114059,0.113590,0.000469,,,0.168557,0.613427,0.613427
SportsMOT,V085,481,S_c,4292,15,4265,0,0.143091,0.000000,0.143091,,,0.163691,0.672015,-0.632269
SportsMOT,V086,62,S_c,4301,5,4297,0,0.000000,0.000000,0.000000,,,0.000000,0.135985,-0.862499
SportsMOT,V086,67,S_c,4304,1,4296,0,0.000000,0.000000,0.000000,,,0.000000,0.789270,-0.731529
SportsMOT,V086,67,S_c,4306,3,4294,0,0.000000,0.000000,0.000000,,,0.000000,0.789270,-0.731529
SportsMOT,V086,67,S_c,4305,4,4295,0,0.000000,0.000000,0.000000,,,0.000000,0.789270,-0.731529
SportsMOT,V086,67,S_c,4308,7,4302,0,0.000000,0.000000,0.000000,,,0.000000,0.789270,-0.731529
SportsMOT,V086,71,S_h,4296,2,4293,0,0.295503,0.000000,0.295503,,,0.000000,-0.923932,-0.923932
SportsMOT,V086,72,S_c,4326,7,4308,0,0.000000,0.000000,0.000000,,,0.000000,0.336340,-0.693321
SportsMOT,V086,77,S_c,4349,10,4339,0,0.000000,0.000000,0.000000,,,0.000000,0.645666,-0.671429
SportsMOT,V086,82,S_c,4402,13,4381,0,0.000000,0.000000,0.000000,,,0.000000,0.595786,-0.633236
SportsMOT,V086,86,S_h,4295,7,4326,0,0.000000,0.000000,0.000000,,,0.000000,0.584234,-0.442132
SportsMOT,V086,87,S_c,4446,10,4349,0,0.000000,0.000000,0.000000,,,0.000000,0.674681,-0.575339
SportsMOT,V086,88,S_c,4458,3,4306,0,0.000000,0.000000,0.000000,,,0.000000,0.364387,-0.840594
SportsMOT,V086,89,S_c,4472,2,4296,0,0.000000,0.000000,0.000000,,,0.000000,0.357324,-0.916396
SportsMOT,V086,92,S_c,4495,2,4472,0,0.000000,0.000000,0.000000,,,0.000000,0.577930,-0.726429
SportsMOT,V086,92,S_c,4493,3,4458,0,0.000000,0.000000,0.000000,,,0.000000,0.577930,-0.726429
SportsMOT,V086,92,S_c,4498,6,4299,0,0.000000,0.000000,0.000000,,,0.000000,0.577930,-0.726429
SportsMOT,V086,92,S_c,4494,7,4295,0,0.000000,0.000000,0.000000,,,0.000000,0.577930,-0.726429
SportsMOT,V086,92,S_c,4497,8,4309,0,0.000000,0.000000,0.000000,,,0.000000,0.577930,-0.726429
SportsMOT,V086,97,S_c,4538,5,4301,0,0.000000,0.000000,0.000000,,,0.000000,0.592751,-0.775802
SportsMOT,V086,97,S_c,4537,9,4309,0,0.000000,0.000000,0.000000,,,0.000000,0.592751,-0.775802
SportsMOT,V086,97,S_c,4535,15,4297,0,0.037716,0.000000,0.037716,,,0.087146,0.738086,-0.630467
SportsMOT,V086,97,S_c,4531,16,4509,0,0.000000,0.000000,0.000000,,,0.000000,0.592751,-0.775802
SportsMOT,V086,97,S_c,4534,18,4511,0,0.000000,0.000000,0.000000,,,0.000000,0.592751,-0.775802
SportsMOT,V086,99,S_c,4542,5,4301,0,0.000000,0.000000,0.000000,,,0.000000,0.893049,-0.975057
SportsMOT,V086,99,S_c,4540,9,4309,0,0.000000,0.000000,0.000000,,,0.000000,0.893049,-0.975057
SportsMOT,V086,102,S_c,4546,5,4542,0,0.000000,0.000000,0.000000,,,0.000000,0.612816,-0.718576
SportsMOT,V086,102,S_c,4545,9,4540,0,0.000000,0.000000,0.000000,,,0.000000,0.612816,-0.718576
SportsMOT,V086,116,S_h,4540,11,4297,0,0.000000,0.000000,0.000000,,,0.000000,0.852859,-0.770011
SportsMOT,V086,303,S_c,4566,19,4548,0,0.000000,0.000000,0.000000,,,0.000000,0.972612,-0.894982
SportsMOT,V086,364,S_c,4577,13,4402,0,0.000000,0.000000,0.000000,,,0.000000,0.824115,-0.752434
SportsMOT,V086,364,S_c,4578,17,4532,0,0.000000,0.000000,0.000000,,,0.000000,0.824115,-0.752434
SportsMOT,V086,366,S_c,4583,9,4545,0,0.000000,0.000000,0.000000,,,0.000000,0.809487,-0.957456
SportsMOT,V086,369,S_c,4595,16,4531,0,0.000000,0.000000,0.000000,,,0.000000,0.612004,-0.720084
SportsMOT,V086,375,S_h,4583,8,4497,0,0.000000,0.000000,0.000000,,,0.000000,0.872476,0.872476
SportsMOT,V086,379,S_c,4647,8,4583,0,0.000000,0.000000,0.000000,,,0.000000,0.504037,-0.974761
SportsMOT,V086,380,S_c,4655,10,4446,0,0.000000,0.000000,0.000000,,,0.000000,0.428126,0.428126
SportsMOT,V086,383,S_h,4534,13,4577,0,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000
SportsMOT,V086,384,S_c,4686,7,4494,0,0.000000,0.000000,0.000000,,,0.000000,0.779220,-0.272477
SportsMOT,V086,384,S_c,4679,10,4655,0,0.000000,0.000000,0.000000,,,0.000000,0.779220,-0.272477
SportsMOT,V086,386,S_c,4699,5,4546,0,0.000000,0.000000,0.000000,,,0.000000,0.734076,-0.904309
SportsMOT,V086,386,S_c,4693,8,4647,0,0.000000,0.000000,0.000000,,,0.000000,0.734076,-0.904309
SportsMOT,V086,390,S_c,4715,13,4534,0,0.000000,0.000000,0.000000,,,0.000000,0.759358,-0.855615
SportsMOT,V086,391,S_c,4724,6,4498,0,0.000000,0.000000,0.000000,,,0.000000,0.339377,-0.942263
SportsMOT,V086,394,S_c,4736,5,4546,0,0.000000,0.000000,0.000000,,,0.000000,0.708901,-0.762786
SportsMOT,V086,394,S_c,4733,6,4724,0,0.000000,0.000000,0.000000,,,0.000000,0.708901,-0.762786
SportsMOT,V086,394,S_c,4734,8,4693,0,0.000000,0.000000,0.000000,,,0.000000,0.708901,-0.762786
SportsMOT,V086,395,S_c,4743,1,4304,0,0.000000,0.000000,0.000000,,,0.000000,0.366721,-0.923452
SportsMOT,V086,395,S_c,4742,4,4305,0,0.000000,0.000000,0.000000,,,0.000000,0.366721,-0.923452
SportsMOT,V086,395,S_h,4595,11,4540,0,0.000000,0.000000,0.000000,,,0.000000,0.366721,-0.923452
SportsMOT,V086,395,S_c,4740,13,4715,0,0.000000,0.000000,0.000000,,,0.000000,0.366721,-0.923452
SportsMOT,V086,398,S_h,4577,9,4545,0,0.000000,0.000000,0.000000,,,0.000000,0.608690,-0.832436
SportsMOT,V086,399,S_c,4751,1,4304,0,0.000000,0.000000,0.000000,,,0.000000,0.569155,-0.259687
SportsMOT,V086,399,S_c,4752,2,4495,0,0.000000,0.000000,0.000000,,,0.000000,0.569155,-0.259687
SportsMOT,V086,401,S_h,4743,3,4493,0,0.000000,0.000000,0.000000,,,0.000000,0.969125,-0.958885
SportsMOT,V086,402,S_c,4757,11,4540,0,0.000000,0.000000,0.000000,,,0.000000,0.813151,-0.878278
SportsMOT,V086,404,S_c,4760,11,4540,0,0.000000,0.000000,0.000000,,,0.000000,0.870151,-0.857317
SportsMOT,V086,422,S_h,4740,9,4577,0,0.676831,0.000000,0.676831,,,0.000000,-0.676831,-1.632926
SportsMOT,V086,437,S_c,4763,0,4298,0,0.000000,0.000000,0.000000,,,0.000000,0.888607,-0.933367
SportsMOT,V086,439,S_c,4764,12,4559,0,0.000000,0.000000,0.000000,,,0.000000,0.917801,-0.927473
SportsMOT,V086,445,S_c,4765,9,4740,0,0.000000,0.000000,0.000000,,,0.000000,0.867319,-0.910801
SportsMOT,V086,464,S_c,4766,14,4533,0,0.000000,0.000000,0.000000,,,0.000000,0.838272,-0.937257
SportsMOT,V086,469,S_c,4767,13,4715,0,0.000000,0.000000,0.000000,,,0.000000,0.734859,-0.888316
SportsMOT,V086,481,S_c,4768,19,4566,0,0.000000,0.000000,0.000000,,,0.000000,0.941006,-0.929910
SportsMOT,V086,486,S_c,4769,15,4535,0,0.000000,0.000000,0.000000,,,0.000000,0.818457,-0.945088
SportsMOT,V086,515,S_c,4785,15,4769,0,0.000000,0.000000,0.000000,,,0.000000,0.907356,-0.807948
SportsMOT,V086,527,S_c,4786,17,4578,0,0.000000,0.000000,0.000000,,,0.000000,0.935481,0.000000
SportsMOT,V086,530,S_c,4788,16,4531,0,0.000000,0.000000,0.000000,,,0.000000,0.891111,-0.837175
